@relation ionosphere

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute class {0, 1}

@data
0.171875, 0.578125, 0.53125, 0.5, 0.5, 0.53125, 0.8125, 0.53125, 0.59375, 0.5, 0.484375, 0.546875, 0.53125, 0.5, 0.578125, 0.421875, 0.71875, 0.3125, 0.5, 0.453125, 0.5, 0.5, 0.515625, 0.265625, 0.515625, 0.5, 0.140625, 0.515625, 0.484375, 0.5, 0.5, 0.546875, 1
1.0, 0.494595, 1.0, 0.486485, 1.0, 0.46757, 0.975675, 0.49189, 0.994595, 0.483785, 0.994595, 0.543245, 1.0, 0.46757, 0.975675, 0.545945, 0.98919, 0.497295, 1.0, 0.53243, 1.0, 0.52162, 0.98919, 0.545945, 0.99278, 0.506255, 1.0, 0.483785, 1.0, 0.513515, 1.0, 0.464865, 0
0.926355, 0.52713, 1.0, 0.540345, 1.0, 1.0, 0.957365, 0.496125, 0.918605, 0.51938, 1.0, 0.635765, 1.0, 1.0, 0.906975, 0.523255, 0.95349, 0.55814, 1.0, 0.75335, 1.0, 0.0, 0.9031, 0.51938, 1.0, 0.858065, 0.92248, 0.534885, 1.0, 0.936585, 1.0, 1.0, 1
0.95187, 0.49198, 1.0, 0.540105, 1.0, 0.50802, 0.96524, 0.502675, 0.967915, 0.49198, 1.0, 0.5, 1.0, 0.532085, 1.0, 0.524065, 0.95722, 0.52139, 0.983955, 0.510695, 0.99465, 0.49198, 0.981285, 0.52674, 0.98487, 0.52226, 0.938505, 0.50535, 1.0, 0.545455, 0.989305, 0.532085, 0
0.3975, 0.64375, 0.615, 0.55, 0.64125, 0.65875, 0.66125, 0.675, 0.681425, 0.326915, 0.54625, 0.6375, 0.4525, 0.605, 0.45625, 0.6175, 0.329065, 0.65704, 0.26, 0.46, 0.64954, 0.66588, 0.21, 0.38, 0.66095, 0.357625, 0.265, 0.5925, 0.36448, 0.34386, 0.702225, 0.51525, 1
0.8, 0.516665, 0.816665, 0.533335, 0.85, 0.533335, 0.85, 0.5, 0.816665, 0.5, 0.9, 0.5, 0.866665, 0.5, 0.85, 0.55, 0.833335, 0.55, 0.866665, 0.483335, 0.883335, 0.5, 0.816665, 0.566665, 0.82966, 0.55084, 0.8, 0.566665, 0.8, 0.583335, 0.816665, 0.583335, 0
0.52933, 0.49581, 0.53352, 0.50419, 0.5, 0.494415, 0.502795, 0.480445, 0.50838, 0.46229, 0.497205, 0.526535, 0.532125, 0.48324, 0.5, 0.547485, 0.467875, 0.53771, 0.476255, 0.51257, 0.513965, 0.497205, 0.50419, 0.502795, 0.551675, 0.49581, 0.515365, 0.498605, 0.522345, 0.5, 0.523745, 0.48324, 1
0.973265, 0.643565, 0.86277, 0.83624, 0.73782, 0.912275, 0.506335, 0.945545, 0.375645, 0.922375, 0.26178, 0.780395, 0.120595, 0.708715, 0.167725, 0.53604, 0.17287, 0.402375, 0.237625, 0.28, 0.345745, 0.224555, 0.479405, 0.17604, 0.580425, 0.2179, 0.68376, 0.290495, 0.730295, 0.387325, 0.75188, 0.4701, 0
0.5273, 0.507185, 0.48707, 0.52299, 0.507185, 0.52299, 0.461205, 0.50431, 0.50862, 0.466955, 0.48132, 0.52155, 0.458335, 0.47701, 0.452585, 0.54023, 0.479885, 0.52586, 0.510055, 0.511495, 0.48132, 0.494255, 0.515805, 0.49569, 0.50431, 0.50862, 0.51293, 0.505745, 0.51293, 0.505745, 0.47701, 0.497125, 1
0.86207, 0.49458, 0.89852, 0.50542, 0.9, 0.500985, 0.895075, 0.50542, 0.89212, 0.495075, 0.91675, 0.516255, 0.925615, 0.508375, 0.900495, 0.49606, 0.895565, 0.48522, 0.879805, 0.51675, 0.87389, 0.527585, 0.863055, 0.49261, 0.890205, 0.50306, 0.870445, 0.474875, 0.91478, 0.51478, 0.895075, 0.50394, 0
0.51926, 0.51284, 0.50214, 0.5, 0.509985, 0.490015, 0.5107, 0.475035, 0.47575, 0.49358, 0.507135, 0.48859, 0.5, 0.483595, 0.47646, 0.485735, 0.49144, 0.51783, 0.5107, 0.50214, 0.52568, 0.48859, 0.52568, 0.50927, 0.51997, 0.507845, 0.509985, 0.503565, 0.48716, 0.49073, 0.492865, 0.509985, 1
0.73545, 0.613755, 0.71164, 0.66799, 0.628305, 0.738095, 0.50926, 0.747355, 0.48942, 0.76984, 0.329365, 0.656085, 0.29365, 0.6627, 0.242065, 0.53439, 0.25, 0.4418, 0.425925, 0.42725, 0.425925, 0.309525, 0.3836, 0.501325, 0.51787, 0.341305, 0.579365, 0.391535, 0.62434, 0.378305, 0.6336, 0.521165, 0
0.54348, 0.50343, 0.569795, 0.479405, 0.55263, 0.45881, 0.56293, 0.46911, 0.616705, 0.49428, 0.561785, 0.5389, 0.573225, 0.432495, 0.64531, 0.475975, 0.594965, 0.536615, 0.55835, 0.5, 0.556065, 0.498855, 0.575515, 0.448515, 0.542335, 0.506865, 0.556065, 0.46682, 0.548055, 0.463385, 0.55835, 0.465675, 1
0.971665, 0.69287, 0.741315, 0.82267, 0.60786, 0.88757, 0.220295, 0.824495, 0.131625, 0.71024, 0.119745, 0.5, 0.18647, 0.344605, 0.308045, 0.189215, 0.436015, 0.153565, 0.749545, 0.1819, 0.857405, 0.3117, 0.869285, 0.47258, 0.80049, 0.65192, 0.727605, 0.80256, 0.51371, 0.772395, 0.39214, 0.752285, 0
0.509875, 0.503525, 0.52045, 0.49577, 0.51058, 0.50564, 0.50564, 0.52186, 0.50141, 0.500705, 0.509875, 0.484485, 0.490125, 0.530325, 0.47955, 0.5134, 0.48801, 0.497885, 0.52186, 0.487305, 0.50917, 0.5, 0.5, 0.493655, 0.50917, 0.49436, 0.50282, 0.492245, 0.491535, 0.48801, 0.503525, 0.5, 1
0.92868, 0.500375, 0.909635, 0.47162, 0.887605, 0.47909, 0.921585, 0.545185, 0.93129, 0.559745, 0.940255, 0.46938, 0.89171, 0.51755, 0.918595, 0.46602, 0.91785, 0.42905, 0.940625, 0.505975, 0.952575, 0.5112, 0.89843, 0.49029, 0.911915, 0.48161, 0.940625, 0.467885, 0.86968, 0.49029, 0.895445, 0.45407, 0
1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1
0.926045, 0.69626, 0.694435, 0.88216, 0.54429, 0.994515, 0.286875, 0.94372, 0.118855, 0.7499, 0.03454, 0.55384, 0.0705, 0.34478, 0.16985, 0.22369, 0.4037, 0.069685, 0.64222, 0.09752, 0.823245, 0.32385, 0.88907, 0.38338, 0.85849, 0.606715, 0.68915, 0.79155, 0.598335, 0.831575, 0.443925, 0.824665, 0
1.0, 1.0, 1.0, 0.75625, 0.8125, 0.0, 1.0, 1.0, 0.5125, 0.515625, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.65625, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.028125, 1.0, 0.5, 0.5, 1
1.0, 0.77451, 0.813725, 1.0, 0.509805, 1.0, 0.2549, 0.960785, 0.088235, 0.79412, 0.0, 0.558825, 0.01961, 0.333335, 0.17647, 0.156865, 0.382355, 0.068625, 0.67647, 0.0, 0.87255, 0.137255, 0.960785, 0.392155, 0.96437, 0.60938, 0.862745, 0.784315, 0.617645, 0.95098, 0.441175, 0.95098, 0
0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 1.0, 0.71875, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 1
0.72222, 0.72222, 0.768475, 0.953815, 0.38889, 1.0, 0.333335, 0.944445, 0.0, 0.666665, 0.0, 0.444445, 0.0, 0.38889, 0.166665, 0.11111, 0.77778, 0.0, 0.38889, 0.11111, 0.88889, 0.38889, 0.666665, 0.5, 0.9606, 0.725095, 0.78727, 0.921765, 0.61111, 1.0, 0.22222, 1.0, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
1.0, 0.5, 1.0, 0.5, 0.75, 0.75, 0.875, 0.5, 0.956005, 0.56047, 0.945335, 0.57105, 0.93461, 0.58114, 0.875, 0.625, 0.875, 0.75, 0.875, 0.5, 1.0, 0.375, 0.75, 0.75, 0.86972, 0.63194, 0.875, 0.625, 0.848175, 0.64537, 0.837465, 0.651465, 0
0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 1
1.0, 0.5, 1.0, 0.5, 0.833335, 0.555555, 1.0, 0.444445, 0.944445, 0.444445, 1.0, 0.38889, 0.88889, 0.5, 0.88889, 0.5, 1.0, 0.444445, 0.88889, 0.444445, 0.833335, 0.444445, 0.833335, 0.5, 0.951735, 0.47324, 1.0, 0.555555, 0.944445, 0.444445, 1.0, 0.5, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 1.0, 0.875, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1
1.0, 0.727275, 1.0, 0.272725, 1.0, 0.545455, 1.0, 0.454545, 1.0, 0.5, 1.0, 0.363635, 1.0, 0.40909, 1.0, 0.545455, 1.0, 0.5, 1.0, 0.31818, 1.0, 0.545455, 1.0, 0.454545, 1.0, 0.47543, 1.0, 0.727275, 1.0, 0.363635, 1.0, 0.40909, 0
0.810605, 0.18182, 0.5, 0.5, 0.5, 0.5, 0.67235, 0.64394, 0.714015, 0.69697, 0.46212, 0.75947, 0.68182, 0.657195, 0.23106, 0.664775, 0.560605, 0.426135, 0.50947, 0.232955, 0.21212, 0.589015, 0.645835, 0.363635, 0.62879, 0.21212, 0.71591, 0.62121, 0.59091, 0.488635, 0.585225, 0.291665, 1
1.0, 0.558825, 1.0, 0.617645, 1.0, 0.70588, 1.0, 0.52941, 1.0, 0.617645, 1.0, 0.558825, 1.0, 0.735295, 1.0, 0.47059, 1.0, 0.441175, 1.0, 0.67647, 1.0, 0.70588, 1.0, 0.441175, 1.0, 0.601125, 1.0, 0.52941, 1.0, 0.67647, 1.0, 0.617645, 0
0.5, 0.5, 0.0, 0.18617, 1.0, 0.75532, 0.539895, 0.38298, 0.0, 0.31915, 0.56383, 0.204785, 1.0, 0.0, 0.5, 0.5, 0.914895, 0.460105, 0.375, 1.0, 0.585105, 0.146275, 0.5, 0.5, 0.404255, 0.265955, 0.3883, 0.25532, 0.87234, 0.95213, 0.162235, 0.728725, 1
0.958335, 0.645835, 0.916665, 0.416665, 0.854165, 0.625, 0.9375, 0.458335, 0.958335, 0.520835, 0.916665, 0.5625, 0.854165, 0.5, 0.9375, 0.520835, 1.0, 0.541665, 0.833335, 0.458335, 0.875, 0.583335, 0.916665, 0.4375, 0.91898, 0.527515, 1.0, 0.604165, 0.854165, 0.5, 0.854165, 0.520835, 0
0.59295, 0.416665, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.55769, 0.404645, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.47436, 0.467145, 0.539265, 0.54487, 0.58654, 0.445515, 0.5625, 0.548075, 0.51282, 0.47596, 0.584135, 0.597755, 1
1.0, 0.459085, 1.0, 0.44337, 0.99623, 0.35099, 1.0, 0.334625, 0.98331, 0.328595, 0.92894, 0.263675, 0.95952, 0.25915, 0.86542, 0.17388, 0.840655, 0.18228, 0.91225, 0.10842, 0.794145, 0.126075, 0.835165, 0.01852, 0.743785, 0.071655, 0.689705, 0.080535, 0.620585, 0.05577, 0.646105, 0.051895, 0
1.0, 1.0, 0.0, 1.0, 0.0, 0.08772, 0.673245, 0.605265, 0.730265, 0.53509, 0.614035, 0.52851, 0.67544, 0.673245, 0.864035, 0.480265, 0.614035, 0.76535, 0.5, 0.5, 0.350875, 0.41886, 1.0, 0.166665, 1.0, 0.0, 1.0, 0.377195, 0.67544, 0.600875, 0.914475, 0.539475, 1
1.0, 0.620385, 0.999075, 0.501845, 0.90122, 0.349335, 0.949595, 0.38257, 0.853215, 0.379615, 0.869275, 0.347305, 0.85746, 0.31961, 0.73597, 0.194055, 0.702365, 0.224705, 0.805205, 0.30336, 0.76588, 0.336595, 0.61983, 0.23929, 0.64604, 0.25805, 0.563885, 0.304285, 0.578285, 0.243355, 0.591765, 0.266985, 0
0.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.5, 1
0.961235, 0.40276, 0.982095, 0.41163, 0.93512, 0.38699, 0.90851, 0.36465, 0.896355, 0.355455, 0.85151, 0.251805, 0.81669, 0.250165, 0.68627, 0.146355, 0.63535, 0.139455, 0.70253, 0.22914, 0.667545, 0.201545, 0.57375, 0.181995, 0.54656, 0.202055, 0.46419, 0.22536, 0.4908, 0.22963, 0.462715, 0.26051, 0
0.0, 0.0, 0.24653, 1.0, 1.0, 0.0, 1.0, 0.769095, 0.5, 0.5, 0.61979, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.14236, 1.0, 0.666665, 0.0, 1.0, 0.0, 0.84896, 0.0, 0.737845, 1.0, 1
0.920885, 0.7173, 0.75, 0.8808, 0.54958, 0.9673, 0.31118, 0.94093, 0.138185, 0.805905, 0.03059, 0.597045, 0.066455, 0.372365, 0.185655, 0.17194, 0.374475, 0.07173, 0.581225, 0.06751, 0.757385, 0.16561, 0.874475, 0.355485, 0.889685, 0.539665, 0.820675, 0.714135, 0.657175, 0.812235, 0.49789, 0.847045, 0
1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 1
1.0, 0.81774, 1.0, 1.0, 0.885615, 1.0, 0.333335, 1.0, 0.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.166665, 0.0, 0.03732, 0.0, 0.333335, 0.333335, 0.0, 0.596175, 0.0, 1.0, 0.0, 0.5, 0.0, 1.0, 0.166665, 0
0.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1
1.0, 0.534215, 1.0, 0.571055, 1.0, 0.61054, 1.0, 0.4375, 1.0, 0.697475, 1.0, 0.744905, 1.0, 0.79493, 0.3125, 1.0, 1.0, 0.5, 1.0, 0.960005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.625, 1.0, 1.0, 1.0, 1.0, 0
0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
0.824735, 0.46052, 0.79132, 0.4281, 0.434355, 0.39308, 0.64898, 0.522015, 0.69048, 0.368305, 0.644655, 0.340015, 0.517295, 0.405265, 0.601345, 0.352795, 0.57598, 0.35474, 0.547565, 0.342375, 0.53278, 0.366025, 0.51502, 0.37438, 0.49977, 0.38395, 0.48694, 0.394355, 0.476415, 0.40525, 0.50668, 0.363995, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.333335, 0.583335, 0.63021, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.40104, 0.390625, 0.416665, 0.953125, 0.0, 0.75, 0.520835, 0.875, 0.385415, 0.0, 0.4375, 0.364585, 0.40104, 0.03125, 1
1.0, 0.525745, 0.996815, 0.550615, 0.98071, 0.57378, 0.977565, 0.36752, 0.83013, 0.773505, 0.90213, 0.626415, 0.868905, 0.6369, 0.833875, 0.64357, 0.798075, 0.64652, 0.76247, 0.646, 0.72791, 0.64238, 0.695115, 0.63613, 0.66465, 0.627765, 0.636905, 0.61784, 0.612135, 0.60689, 0.59043, 0.595415, 0
1.0, 0.45238, 0.0, 0.0, 0.0, 0.0, 1.0, 0.65873, 0.906745, 0.88095, 0.0, 0.0, 0.0, 1.0, 0.73682, 1.0, 1.0, 1.0, 0.844195, 0.0, 0.0, 0.0, 0.914685, 0.68254, 1.0, 1.0, 1.0, 0.75397, 0.0, 0.3373, 0.0, 0.864155, 1
0.968345, 0.49905, 0.803805, 0.71602, 0.96157, 0.299355, 0.965615, 0.58414, 0.980985, 0.545305, 0.99838, 0.54086, 0.95793, 0.525485, 0.92314, 0.37338, 0.936895, 0.42759, 0.924355, 0.630665, 0.875405, 0.481795, 0.922735, 0.487055, 0.936465, 0.48849, 0.99272, 0.546925, 0.891585, 0.44903, 0.929205, 0.426375, 0
1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8125, 1.0, 0.125, 0.125, 1.0, 1.0, 1.0, 1
1.0, 0.61529, 1.0, 0.107455, 1.0, 0.447995, 1.0, 0.57707, 1.0, 0.6391, 0.9906, 0.465695, 1.0, 0.53305, 0.97901, 0.40523, 0.91792, 0.421835, 0.987, 0.51864, 0.99812, 0.54621, 1.0, 0.493735, 0.98119, 0.477015, 0.955825, 0.519425, 1.0, 0.43139, 0.982615, 0.441415, 0
0.68438, 0.0, 0.0, 0.0, 0.461695, 1.0, 1.0, 0.975205, 0.872985, 0.30645, 0.0, 0.103435, 0.451615, 1.0, 0.74342, 0.73251, 0.658775, 0.362695, 0.428285, 0.39906, 0.44012, 0.534475, 0.515105, 0.533195, 0.517215, 0.49407, 0.497985, 0.49164, 0.496195, 0.50054, 0.500075, 0.501625, 1
0.899235, 0.691325, 0.90402, 0.41518, 1.0, 0.461735, 0.990755, 0.46301, 0.851085, 0.603315, 0.998725, 0.510525, 0.99107, 0.512435, 1.0, 0.43463, 0.978315, 0.538585, 1.0, 0.500955, 0.95153, 0.65402, 1.0, 0.427295, 1.0, 0.49803, 0.87819, 0.53954, 1.0, 0.40625, 1.0, 0.4713, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 1
1.0, 0.35786, 1.0, 0.37327, 0.973115, 0.32453, 1.0, 0.34717, 0.96368, 0.254715, 0.95409, 0.279405, 0.878615, 0.205505, 0.84874, 0.209905, 0.798115, 0.212105, 0.842295, 0.145125, 0.772325, 0.063365, 0.74607, 0.133335, 0.67752, 0.11973, 0.63176, 0.108805, 0.58302, 0.134275, 0.56997, 0.15, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.075, 0.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.2, 0.0, 1.0, 1.0, 0.0, 0.4, 1.0, 0.0, 0.5, 1.0, 0.5, 0.5, 1
1.0, 0.545455, 0.977275, 0.454545, 0.886365, 0.5, 1.0, 0.5, 0.977275, 0.5, 1.0, 0.522725, 0.954545, 0.477275, 1.0, 0.5, 1.0, 0.5, 0.93182, 0.545455, 0.886365, 0.545455, 0.954545, 0.522725, 0.957705, 0.514485, 0.977275, 0.545455, 0.93182, 0.454545, 0.93182, 0.522725, 0
0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.34375, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 1
0.95588, 0.45588, 0.985295, 0.588235, 0.911765, 0.54412, 0.95588, 0.485295, 0.985295, 0.411765, 0.985295, 0.57353, 0.97059, 0.514705, 1.0, 0.5, 1.0, 0.5, 0.882355, 0.558825, 0.941175, 0.514705, 0.92647, 0.514705, 0.963315, 0.513, 0.97059, 0.441175, 0.985295, 0.52941, 0.95588, 0.52941, 0
0.0, 1.0, 0.0, 0.57622, 0.64177, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.38262, 0.641505, 0.0, 1.0, 1.0, 0.34299, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.48211, 1.0, 0.0, 0.0, 0.338415, 0.574695, 1.0, 1
0.73684, 0.44737, 0.918905, 0.50878, 0.915775, 0.513075, 0.842105, 0.473685, 0.842105, 0.5, 0.89928, 0.52514, 0.891575, 0.52878, 0.921055, 0.73684, 1.0, 0.526315, 0.86275, 0.538155, 0.851505, 0.540705, 0.710525, 0.605265, 0.827095, 0.54484, 0.76316, 0.394735, 0.80075, 0.54767, 0.78709, 0.548595, 0
0.496795, 0.25, 0.5, 0.5, 0.490385, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.65705, 0.964745, 0.32372, 0.871795, 0.326925, 0.096155, 0.5, 0.5, 0.19231, 0.24359, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
1.0, 0.727275, 1.0, 0.772725, 0.90909, 0.81818, 1.0, 0.454545, 1.0, 0.5, 0.90909, 0.272725, 0.81818, 0.636365, 1.0, 0.18182, 1.0, 0.363635, 0.954545, 0.272725, 1.0, 0.53875, 1.0, 0.454545, 1.0, 0.544335, 1.0, 0.68182, 1.0, 0.81818, 0.863635, 0.636365, 0
0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.75, 0.5, 0.5, 1
0.727275, 0.545455, 0.81818, 0.545455, 0.636365, 0.59091, 0.81818, 0.5, 0.68182, 0.454545, 0.727275, 0.454545, 0.74306, 0.493285, 0.81818, 0.40909, 0.727275, 0.5, 0.68182, 0.454545, 0.636365, 0.59091, 0.68182, 0.454545, 0.67221, 0.49116, 0.636365, 0.5, 0.68182, 0.5, 0.644925, 0.49084, 0
0.0, 0.201615, 0.5, 0.5, 0.0, 0.82258, 0.064515, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.649195, 0.616935, 1.0, 0.758065, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
1.0, 0.57143, 1.0, 0.857145, 1.0, 0.857145, 1.0, 0.42857, 0.92857, 0.42857, 1.0, 0.51267, 1.0, 0.5, 0.714285, 0.42857, 1.0, 0.518085, 1.0, 0.357145, 1.0, 0.5, 0.642855, 0.357145, 1.0, 0.524455, 1.0, 0.52591, 1.0, 0.785715, 1.0, 0.5, 0
1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1
0.93516, 0.73486, 0.769725, 0.910805, 0.5519, 0.976375, 0.309835, 0.93958, 0.130305, 0.79113, 0.039505, 0.583655, 0.087915, 0.37529, 0.203085, 0.18329, 0.37994, 0.085595, 0.594115, 0.106505, 0.757785, 0.21285, 0.84637, 0.375785, 0.845485, 0.55242, 0.76399, 0.69881, 0.62987, 0.782865, 0.466305, 0.78776, 0
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1
0.963285, 0.52087, 0.94633, 0.57883, 0.93049, 0.598955, 0.918375, 0.68263, 0.903095, 0.70099, 0.881105, 0.70276, 0.83293, 0.7418, 0.800505, 0.75876, 0.76696, 0.7609, 0.742175, 0.77106, 0.71273, 0.77842, 0.6667, 0.77637, 0.63489, 0.77107, 0.611535, 0.76724, 0.57156, 0.74562, 0.557865, 0.732855, 0
1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 1
0.967685, 0.568225, 0.96858, 0.626795, 0.928525, 0.693895, 0.895195, 0.735635, 0.86176, 0.79971, 0.8263, 0.875, 0.75415, 0.86793, 0.708145, 0.91371, 0.627695, 0.92976, 0.56856, 0.928075, 0.50247, 0.944345, 0.463195, 0.8989, 0.395025, 0.89002, 0.334155, 0.85727, 0.30734, 0.821815, 0.262905, 0.779175, 0
1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1
